reg_code	age	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022
1	18	0.000381524117105322	0.000395337013069725	0.000356736214262706	0.000368193837462224	0.000362419750691283	0.000348377591299476	0.000342914266722729	0.000338204185685866	0.00033954328241841	0.00033954328241841	0.000342914266722729	0.000327679794102354	0.000320001986966257	0.00030760332795801	0.000301585326421409	0.000283147887865661	0.000298620622119382	0.00029442194019016	0.000277363339553492	0.000279123022737584	0.000276256040705254	0.000327679794102354	0.000290081769337996
1	19	0.000408434152620912	0.000422836461569168	0.000382554711088226	0.000394522403314251	0.000388492476140421	0.000373817792034762	0.000368104316593784	0.00036317670554627	0.000364577824561122	0.000364577824561122	0.000368104316593784	0.00035215987355111	0.000344117122488545	0.000331118646641506	0.000324804708383858	0.000305442381584401	0.000321693032794487	0.000317288980948838	0.000299360101060911	0.000301214253710546	0.000298194481432752	0.00035215987355111	0.000312735207050708
1	20	0.000434278161109102	0.000449294632630026	0.000407269483399971	0.000419763574989344	0.000413469339051924	0.000398143573006167	0.000392173522876087	0.000387023208814758	0.000388487786167065	0.000388487786167065	0.000392173522876087	0.000375503620869884	0.00036708950555734	0.000353482866929855	0.000346869862807946	0.000326576613874261	0.000343609900286181	0.000338998233225775	0.000320196105729676	0.000322144269093692	0.000318972286588903	0.000375503620869884	0.000334228802980982
1	21	0.000459845621928816	0.000475509482908695	0.000431652390917428	0.000444697747589826	0.000438126518237304	0.000422120133295264	0.000415882529832611	0.0004105002834722	0.000412030920708509	0.000412030920708509	0.000415882529832611	0.000398458120809944	0.000389658898243074	0.000375423215028866	0.000368501608371818	0.000347250518136806	0.000365088807748473	0.00036026280191706	0.000340564256024203	0.000342608296045976	0.000339280944806145	0.000398458120809944	0.000355270936086035
1	22	0.000483897958215543	0.000500158281751822	0.00045461241627386	0.000468166263577657	0.0004613395672419	0.000444705167920207	0.000438220576063601	0.000432624171698335	0.000434215811280678	0.000434215811280678	0.000438220576063601	0.00042009930090068	0.000410944187757638	0.000396126881366692	0.000388919797631743	0.000366782152471139	0.000385365577693173	0.000380341409778257	0.00035981264889827	0.000361945691652564	0.000358474167581756	0.00042009930090068	0.000375143866955829
1	23	0.000504943343285815	0.000521696106628364	0.000474753042074482	0.000488728546541149	0.000481690112228859	0.000464534307087696	0.00045784430661733	0.000452069637800788	0.000453712070632998	0.000453712070632998	0.00045784430661733	0.000439142418208149	0.000429690177578964	0.000414386394564805	0.000406940129342931	0.000384058221181163	0.000403267324807339	0.000398077329044184	0.000376850277183266	0.000379058657729456	0.000375465217586614	0.000439142418208149	0.00039270757069869
1	24	0.000523414879303152	0.000540584575268601	0.000492457099914344	0.000506790516062743	0.00049957240496684	0.000481973706341881	0.000475109055865175	0.000469182737898119	0.00047086838787776	0.00047086838787776	0.000475109055865175	0.000455912972149175	0.000446207527507069	0.000430488741355727	0.000422838234058004	0.00039932006112424	0.000419064118324175	0.000413732645669088	0.00039190794013905	0.000394181062798236	0.000390482921690026	0.000455912972149175	0.000408215914538813
1	25	0.000541015309487965	0.000558599207012372	0.000509297392337367	0.000523984927701259	0.000516588963589366	0.000498552554510268	0.000491515564310518	0.00048543972435548	0.000487167973847081	0.000487167973847081	0.000491515564310518	0.000471832628537308	0.000461878198863321	0.000445751984935844	0.000437901262064877	0.000413760484198557	0.000434027904862952	0.000428557673291439	0.000406149026723902	0.000408485124725593	0.000404685075633734	0.000471832628537308	0.000422896873439831
1	26	0.000560298238826214	0.000578399677453522	0.000527637917153497	0.00054276329788753	0.000535147172285101	0.000516571141931215	0.000509322548087728	0.000503063514074829	0.000504843919215668	0.000504843919215668	0.000509322548087728	0.000489044461546043	0.000478787152596699	0.000462167491426278	0.000454075267159402	0.000429187138162667	0.000450082444518379	0.000444444470786218	0.00042133796522987	0.000423748268577427	0.000419827882345146	0.000489044461546043	0.000438609762051402
1	27	0.000582215115607129	0.000600955248435884	0.000548396790230812	0.000564059373345481	0.000556172949577975	0.000536935930502967	0.000529428734480621	0.000522946090147875	0.000524790131703347	0.000524790131703347	0.000529428734480621	0.000508425124823156	0.000497799626750387	0.000480581635615443	0.000472197271676029	0.000446407649670888	0.000468060103756789	0.000462218936895955	0.00043827284550938	0.000440771656480535	0.000436707548504016	0.000508425124823156	0.000456173740924169
1	28	0.000606554483525321	0.00062605704811855	0.000571358581771216	0.000587659451467435	0.000579451698379497	0.000559430353951488	0.000551616872514807	0.000544869649054598	0.000546788961284314	0.000546788961284314	0.000551616872514807	0.000529755709972218	0.000518696023465434	0.000500773922678979	0.000492046445354187	0.000465200527874314	0.000487739911820106	0.000481659812410754	0.000456732137559948	0.00045933365998446	0.000455102572389086	0.000529755709972218	0.000475367276607307
1	29	0.000633931427679369	0.000654358080295339	0.000597071392434567	0.000614142420031282	0.000605546752845074	0.000584580250078528	0.000576398341274623	0.000569333164752272	0.000571342903021367	0.000571342903021367	0.000576398341274623	0.000553507678919986	0.000541927919279587	0.000523164160469125	0.000514027334796035	0.00048592414887545	0.000509518936236454	0.000503153439305826	0.000477059995854937	0.000479782592524061	0.000475354440717911	0.000553507678919986	0.000496565662959174
1	30	0.000665573631358226	0.000687136780127717	0.000626672298707358	0.000644687159195639	0.000635615909178056	0.000613492285348291	0.000604859971481211	0.000597406393419764	0.000599526564948786	0.000599526564948786	0.000604859971481211	0.000580712726299588	0.000568499323048485	0.000548711798870769	0.000539077831078583	0.000509450611716931	0.00053432446441304	0.000527612036936792	0.000500107990458906	0.000502976202962601	0.000498310815752615	0.000580712726299588	0.000520665561235995
1	31	0.000703080016713753	0.000726052984611633	0.000661651253814647	0.000680833934133093	0.000671174065469398	0.000647619771957081	0.000638431155427437	0.000630498124195046	0.000632754591983146	0.000632754591983146	0.000638431155427437	0.000612733668941779	0.000599739570752274	0.000578692211196492	0.000568447163060181	0.000536949231940277	0.00056339285711285	0.000556253725708359	0.000527020436506065	0.000530066383296019	0.000525111237281067	0.000612733668941779	0.000548866251106179
1	32	0.000747343008010729	0.00077196941437951	0.000702949614407646	0.000723502202572948	0.000713151873251229	0.000687919232855522	0.000678077948915434	0.000669582384859226	0.000671998768911435	0.000671998768911435	0.000678077948915434	0.000650561501509027	0.000636651276095441	0.000614125369188757	0.000603163080210007	0.000569469184625239	0.000597755535336695	0.000590115644474073	0.000558852162281744	0.000562106900484016	0.000556811399683909	0.000650561501509027	0.000582210620223024
1	33	0.000798374983124984	0.00082486258964432	0.000750641395340313	0.000772737934393006	0.00076160953336021	0.00073448464183415	0.000723907136469178	0.000714776852289235	0.000717373690344755	0.000717373690344755	0.000723907136469178	0.00069433771771643	0.000679392840675522	0.000655196114794742	0.000643422860600494	0.000607244363700945	0.000637615805547192	0.000629409930304126	0.000595847901790329	0.000599339572086509	0.000593657985781934	0.00069433771771643	0.000620919831874325
1	34	0.000856555488857496	0.000885111489869691	0.000805105971119557	0.000828920778782252	0.000816926599262544	0.0007876949543825	0.000776297297415194	0.000766459715333996	0.00076925766243931	0.00076925766243931	0.000776297297415194	0.000744439407520385	0.000728340350440931	0.000702278539630614	0.000689599456699946	0.000650643584684621	0.000683346016850421	0.000674508185131592	0.000638374899987345	0.000642132267597024	0.000636017890362328	0.000744439407520385	0.000665364669694354
1	35	0.000921677626565462	0.000952519256834488	0.000866119684436303	0.000891834617742488	0.000878883108091455	0.000847321246021214	0.000835016173895679	0.000824395913235659	0.000827416414564928	0.000827416414564928	0.000835016173895679	0.000800625490440894	0.000783248551380331	0.000755121053516521	0.000741438388748869	0.000699404206280561	0.000734690311898115	0.000725152455735172	0.000686168260513339	0.000690220591189332	0.000683625846432298	0.000800625490440894	0.000715285060799308
1	36	0.000992455793818692	0.00102583740203169	0.000932336804562105	0.000960160451094437	0.000946146355930358	0.000911999478420994	0.000898688320410253	0.000887200528086684	0.000890467687418033	0.000890467687418033	0.000898688320410253	0.000861491123092294	0.000842699173817881	0.000812285754915784	0.000797493168575762	0.000752056967096022	0.000790198204900624	0.000779885934484817	0.000737753101087355	0.000742130498584726	0.000735006186161638	0.000861491123092294	0.000769217908113337
1	37	0.00106769350748613	0.0011037823888619	0.00100271377205529	0.00103278457550265	0.00101763810729688	0.000980736655306749	0.000966353504240993	0.000953941388651643	0.000957471349353138	0.000957471349353138	0.000966353504240993	0.000926166202345737	0.000905866827464528	0.000873018410130855	0.000857043617707243	0.000807984219573944	0.000849166175213668	0.000838029042862359	0.000792543157384686	0.000797266636804505	0.000789578500716276	0.000926166202345737	0.000826508257745583
1	38	0.0011451784674991	0.0011840447853451	0.0010752112808027	0.00110758793810435	0.00109127954508952	0.00105155140562048	0.00103606810807979	0.00102270735264332	0.00102650703228658	0.00102650703228658	0.00103606810807979	0.000992811897540151	0.000970965209363958	0.000935617125153295	0.000918428620693556	0.000865649064163553	0.000909953149260136	0.000897969225767542	0.00084904019133745	0.000854119184476672	0.000845851893588513	0.000992811897540151	0.000885572984274788
1	39	0.00122476715396214	0.00126642287866594	0.00114978598368453	0.00118448158722835	0.00116700485300086	0.00112443286893734	0.00110784213876562	0.00109352617988461	0.00109759747135533	0.00109759747135533	0.00110784213876562	0.001061494824386	0.00103808855533411	0.00100021939881727	0.000981806059907366	0.000925269516078373	0.000972726899444701	0.000959888670039998	0.000907480096948709	0.000912919144745823	0.000904065497520548	0.001061494824386	0.000946609011972407
1	40	0.00130774684660916	0.00135217430452634	0.00122777220613288	0.00126477911101503	0.00124613829064101	0.00120072936790866	0.0011830325382646	0.00116776190059332	0.00117210471414892	0.00117210471414892	0.0011830325382646	0.00113359367848726	0.00110862521096031	0.00106822722550257	0.00104858366623772	0.000988267535424854	0.001038897763691	0.00102520199093705	0.000969287874599416	0.000975091380732089	0.00096564463065678	0.00113359367848726	0.00101103514220991
1	41	0.00139333650381383	0.00144051270399058	0.0013084003354277	0.00134770530484182	0.00132790740374197	0.00127967571583408	0.00126087717495801	0.0012446551219459	0.00124926857921452	0.00124926857921452	0.00126087717495801	0.00120835554567842	0.00118182730929416	0.00113890148044325	0.00111802682964432	0.00105392336843012	0.00110773342299578	0.00109317994012763	0.00103374886503666	0.0010399194472134	0.00102987568844792	0.00120835554567842	0.00107812537325806
1	42	0.00148226970168205	0.00153203234847244	0.00139264118723139	0.0014341234182916	0.00141323010861146	0.001362318850357	0.00134247163967725	0.00132534266662761	0.00133021423471555	0.00133021423471555	0.00134247163967725	0.00128700693482812	0.00125898459986105	0.00121362999715953	0.00119156913324284	0.00112380379814004	0.00118068953998042	0.00116531076458781	0.00110246863170342	0.00110899884155415	0.00109837108184435	0.00128700693482812	0.00114940115184586
1	43	0.00157373695359953	0.00162587454384189	0.00147977310928805	0.00152327128098856	0.00150136467247556	0.00144796658129985	0.00142714295163366	0.00140916808303016	0.00141428053279257	0.00141428053279257	0.00142714295163366	0.00136892821505947	0.00133950420855952	0.00129186290650266	0.00126868148372642	0.0011974430774234	0.00125724723139666	0.00124109026907568	0.00117500108925505	0.00118187773480216	0.00117068841811902	0.00136892821505947	0.00122437345729659
1	44	0.00166977930546907	0.0017242371126061	0.00157156338814223	0.00161704147798942	0.0015941402648185	0.00153829617383204	0.00151651018437137	0.00149770069459754	0.00150305090129448	0.00150305090129448	0.00151651018437137	0.0014555789755939	0.00142476694593487	0.00137485614654085	0.00135056028274245	0.00127585930159463	0.00133857383296772	0.00132164405007147	0.00125231006865754	0.00125953563472669	0.0012477814263798	0.0014555789755939	0.00130412503902185
1	45	0.00177542223993254	0.00183247883641164	0.00167245099083429	0.00172014217431267	0.00169612897027469	0.00163755234875327	0.00161469209960602	0.0015949513202579	0.00160056678591142	0.00160056678591142	0.00161469209960602	0.00155073107079864	0.0015183723297053	0.00146593461839651	0.0014403988336556	0.00136184894809965	0.00142779823607065	0.00141000857657246	0.00133707029396132	0.00134468272298943	0.00133230204998778	0.00155073107079864	0.00139159726935132
1	46	0.00189456010692338	0.0019549540337331	0.00178552651674436	0.001836031915232	0.00181060312333644	0.00174856130278905	0.00172434396695933	0.00170342909589897	0.00170937875211568	0.00170937875211568	0.00172434396695933	0.00165657132367285	0.00162227582996971	0.00156668720062068	0.00153961131507373	0.0014563029198249	0.0015262493556577	0.00150738929219602	0.00143001387973795	0.00143809600887363	0.0014249531205234	0.00165657132367285	0.00148786875381492
1	47	0.00203371056241853	0.00209842400210923	0.00191686933189869	0.0019709928248702	0.00194374270400844	0.0018772543031776	0.0018513001718361	0.00182888483065127	0.00183526137500309	0.00183526137500309	0.0018513001718361	0.00177866362536405	0.0017419048283864	0.00168232057055223	0.0016532971665416	0.00156399158465854	0.00163897377492626	0.00161875775101386	0.0015358078513728	0.00154447382791446	0.00153038191073281	0.00177866362536405	0.00159783343217425
1	48	0.00219532505425933	0.00226551525723697	0.00206862230446949	0.00212730948443779	0.00209776067462842	0.00202567187410392	0.00199753483368646	0.00197323571221703	0.00198014799796342	0.00198014799796342	0.00199753483368646	0.00191879904458125	0.00187895936743394	0.00181438959611979	0.00178294163269557	0.00168618996939134	0.00176742264762023	0.00174551607144395	0.0016556626972518	0.00166504537077227	0.00164978685641445	0.00191879904458125	0.00172284293624857
1	49	0.00237948847037719	0.00245631899197685	0.00224086010352558	0.00230506110938841	0.00227273392112163	0.00219388556284233	0.00216311754921488	0.00213654971317823	0.00214410704988372	0.00214410704988372	0.00216311754921488	0.00207704211916986	0.00203350165032298	0.0019629530193565	0.00192860191476472	0.00182295112898839	0.00191165244966329	0.00188771973434276	0.00178963035408665	0.00179986290474813	0.0017832196900013	0.00207704211916986	0.00186295176865376
1	50	0.00258501348606497	0.00266946851593746	0.00243270902043021	0.0025032303933321	0.00246771780357359	0.00238112487604358	0.00234734456117046	0.00231818013842851	0.00232647565771911	0.00232647565771911	0.00234734456117046	0.00225287202838345	0.00220510122019358	0.00212772358411216	0.0020900590019783	0.00197426054615921	0.00207147747788448	0.00204523143860528	0.00193775830737749	0.00194895654020193	0.00193073928826821	0.00225287202838345	0.00201807237053128
1	51	0.00280408684749814	0.00289666793616759	0.00263720827247447	0.00271446476488949	0.00267555768640989	0.00258071231896903	0.00254372234657147	0.00251179129988563	0.00252087333377235	0.00252087333377235	0.00254372234657147	0.00244030310522652	0.00238802537949244	0.00230337269353972	0.00226217840329419	0.00213557088857658	0.00224185836193416	0.00221314822382964	0.00209568005652087	0.00210790689996094	0.00208801306919883	0.00244030310522652	0.00218344228729985
1	52	0.00303277123170458	0.00313326433132321	0.00285166121178523	0.0029355012444707	0.00289327755944783	0.0027903563726357	0.00275022042351911	0.00271557532580057	0.00272542914914874	0.00272542914914874	0.00275022042351911	0.00263801653596738	0.00258130461705397	0.00248948109537237	0.00244480159321158	0.00230749863321891	0.00242276345162841	0.0023916227023512	0.00226424490423702	0.00227749845637665	0.00225593291278935	0.00263801653596738	0.00235940296081348
1	53	0.00326690988551448	0.00337457767326899	0.00307282130009895	0.0031626772987369	0.00311742556749927	0.00300710866511583	0.00296408281699326	0.00292694049950446	0.00293750484120191	0.00293750484120191	0.00296408281699326	0.00284378210656887	0.00278296750093773	0.00268448612664674	0.00263656011818067	0.00248925458730239	0.00261291893292373	0.00257951803407899	0.00244283860478217	0.00245706762980376	0.00243391676805032	0.00284378210656887	0.00254495804756478
1	54	0.00350912262175599	0.00362327523953967	0.00330322178616521	0.00339856642414065	0.00335055497700769	0.00323347280752828	0.00318779363302347	0.00314835402266901	0.00315957242609894	0.00315957242609894	0.00318779363302347	0.00306002893583897	0.00299541508103571	0.00289074295997348	0.00283978662225963	0.00268310153058727	0.00281464628536389	0.00277914041449798	0.0026337014813645	0.00264886213330237	0.00262420049084186	0.00306002893583897	0.00274239791303778
1	55	0.00377174889050705	0.00389252372617519	0.00355374875939716	0.00365472138226881	0.0036038814600622	0.00347985426567462	0.00343144687653258	0.00338964311710162	0.00340153480817784	0.00340153480817784	0.00343144687653258	0.0032959940751273	0.00322745917579037	0.00311638651399233	0.00306229197077464	0.00289587449808906	0.00303559784143274	0.00299791477349116	0.00284336960031722	0.00285950506438592	0.00283326423595861	0.0032959940751273	0.00295891362210637
1	56	0.00406890962016028	0.00419753187197371	0.00383661215360733	0.00394422865674349	0.00389004827747271	0.00375783112112068	0.00370621121439195	0.00366162580000287	0.00367430947520562	0.00367430947520562	0.00370621121439195	0.00356171998857996	0.00348858359457025	0.00337001164644263	0.00331224562830914	0.00313446228330116	0.003283735003835	0.00324350306899182	0.00307833997327526	0.0030956065088905	0.00306753202698564	0.00356171998857996	0.00320185912600073
1	57	0.00441876538624445	0.00455770945641656	0.00416776787786717	0.00428405709608872	0.00422551246028544	0.00408262722867774	0.00402683527286051	0.00397864310487658	0.00399235313955439	0.00399235313955439	0.00402683527286051	0.00387064424167957	0.00379157334013825	0.00366336171138196	0.00360089097610531	0.00340859703998394	0.00357005624007931	0.00352655165788178	0.00334788014857126	0.00336656893611622	0.00333618454542634	0.00387064424167957	0.0034815181261244
1	58	0.00483630546369185	0.00498905938369635	0.00456041508346881	0.00468822852952421	0.00462388019965818	0.00446684696229104	0.00440553720744858	0.00435258186754537	0.00436764667543643	0.00436764667543643	0.00440553720744858	0.00423391903269725	0.00414704978025916	0.00400621035008427	0.00393759458077709	0.00372641418239849	0.00390372866466099	0.00385594095609474	0.00365974676297203	0.00368025908517417	0.00364690756924295	0.00423391903269725	0.00380647569750435
1	59	0.00533041812895913	0.00550099722224065	0.00502251216271019	0.00516512848155246	0.0050933211778326	0.00491814012468485	0.00484976653379909	0.00479071984491856	0.00480751658455371	0.00480751658455371	0.00484976653379909	0.00465844146475298	0.00456163512283749	0.00440474102230984	0.00432832932095569	0.00409325037803843	0.00429062200188101	0.00423739301067809	0.004019080700996	0.00404187527051284	0.0040048052184146	0.00465844146475298	0.00418230186147324
1	60	0.00590523566356465	0.0060976851647303	0.00555813686491344	0.00571886007561333	0.0056379257720857	0.00544056572609436	0.00536356989265625	0.00529709292803459	0.00531600182260313	0.00531600182260313	0.00536356989265625	0.00514822308832652	0.00503932284601508	0.0048629173683873	0.00477704402552938	0.00451300836094265	0.00473467769687123	0.00467484032627566	0.0044297692797234	0.00445531098594702	0.00441376142886592	0.00514822308832652	0.00461291993487755
1	61	0.00655283608803693	0.0067699445097065	0.00616155831687811	0.0063426902148332	0.00625146827909947	0.00602911212206978	0.00594240013395397	0.00586755078021341	0.00588883958386628	0.00588883958386628	0.00594240013395397	0.00569998771577705	0.00557746324313822	0.00537908052129592	0.00528255113516509	0.00498590907947792	0.00523493799261531	0.00516765898516628	0.00489245923589289	0.00492109385928694	0.00487450105614332	0.00569998771577705	0.00509804875939373
1	62	0.00725321837814664	0.00749630863589645	0.00681534879727167	0.00701801105002034	0.00691593762038058	0.00666720205148828	0.00657023096172423	0.00648653892732896	0.00651034155580453	0.00651034155580453	0.00657023096172423	0.0062992242334385	0.00616229660157359	0.00594066615390175	0.00583285824257691	0.00550169836321682	0.00577969018547255	0.00570457127490517	0.00539742029104956	0.00542937048216093	0.00537738383951348	0.0062992242334385	0.00562686119524018
1	63	0.0079883253839799	0.00825704776824558	0.00750436944255949	0.00772834846441689	0.00761553557261875	0.00734065543815227	0.00723350181128303	0.0071410262647104	0.00716732654699229	0.00716732654699229	0.00723350181128303	0.00693406871288778	0.00678279628893387	0.00653797359220004	0.00641889625030147	0.00605317038393181	0.00636017335689514	0.00627720962268851	0.00593802435831798	0.00597330356969693	0.00591590061673357	0.00693406871288778	0.00619138832228607
1	64	0.00874541969648638	0.00903853716770993	0.00821743930176069	0.00846180795061885	0.00833872851323069	0.00803880530078459	0.00792187855895027	0.00782096364154319	0.00784966457704236	0.00784966457704236	0.00792187855895027	0.00759510194283695	0.00742999656170202	0.00716275816513913	0.00703276533221045	0.00663345956515867	0.00696865629737943	0.00687807939506219	0.00650772348150901	0.00654624826771406	0.00648356400762611	0.00759510194283695	0.00678437818105166
